Date,Close,High,Low,Open,Volume,Returns,Log_Returns,MA_10,MA_50,Volatility
2010-04-26,5322.4501953125,5342.35009765625,5299.35009765625,5299.35009765625,130900.0,0.003459606213758848,0.0034536355429986695,5277.340087890625,5132.568017578125,0.007298537777437157
2010-04-27,5308.35009765625,5330.5498046875,5301.39990234375,5322.10009765625,130900.0,-0.0026491741846016437,-0.002652689456282345,5274.205078125,5142.882021484375,0.007284613300810703
2010-04-28,5215.4501953125,5308.25,5202.4501953125,5308.2001953125,130900.0,-0.017500711263329638,-0.017655659171124917,5263.455078125,5152.047021484375,0.008232457753107485
2010-04-29,5254.14990234375,5264.75,5214.7998046875,5215.25,130900.0,0.0074202045043076925,0.007392810217539679,5261.51005859375,5160.593017578125,0.008263476102234161
2010-04-30,5278.0,5294.7998046875,5254.2001953125,5254.2001953125,130900.0,0.0045392876296908025,0.004529016135379945,5263.050048828125,5170.114013671875,0.008302626528655637
2010-05-03,5222.75,5278.7001953125,5210.0498046875,5278.39990234375,130900.0,-0.010467980295566504,-0.010523154984110675,5264.96005859375,5177.454013671875,0.008434111471383446
2010-05-04,5148.5,5250.14990234375,5134.85009765625,5223.89990234375,130900.0,-0.014216648317457281,-0.014318672982353193,5256.800048828125,5182.144013671875,0.008142301252404794
2010-05-05,5124.89990234375,5148.35009765625,5056.5,5148.35009765625,130900.0,-0.004583878344420755,-0.004594416530933983,5244.800048828125,5186.88701171875,0.00815177837705158
2010-05-06,5090.85009765625,5124.89990234375,5037.75,5124.39990234375,130900.0,-0.006643994094778005,-0.006666163674476285,5226.950048828125,5191.806015625,0.008154195022915721
2010-05-07,5018.0498046875,5085.64990234375,4984.60009765625,5072.2998046875,130900.0,-0.014300223257853517,-0.014403456807526558,5198.34501953125,5195.039013671875,0.008241475866633602
2010-05-10,5193.60009765625,5203.2998046875,5026.60009765625,5026.60009765625,130900.0,0.034983768555816974,0.03438574403959364,5185.460009765625,5201.51001953125,0.011472902722158212
2010-05-11,5136.14990234375,5206.7001953125,5126.5,5189.75,130900.0,-0.011061728710769603,-0.011123364586176314,5168.239990234375,5207.061015625,0.011658955612829201
2010-05-12,5156.64990234375,5172.85009765625,5098.7998046875,5133.75,130900.0,0.003991316528874078,0.003983372356512285,5162.3599609375,5212.999013671875,0.011727180779907281
2010-05-13,5178.89990234375,5212.7001953125,5147.9501953125,5157.5498046875,130900.0,0.004314816871684002,0.004305534740252186,5154.8349609375,5218.131015625,0.011647838164909732
2010-05-14,5093.5,5192.75,5070.9501953125,5180.5498046875,130900.0,-0.01648996967581895,-0.016627442603929482,5136.3849609375,5219.661015625,0.01216275034510016
2010-05-17,5059.89990234375,5094.5498046875,4966.25,5093.89990234375,130900.0,-0.0065966619527338954,-0.0066185160897830105,5120.099951171875,5219.09701171875,0.01201332513274959
2010-05-18,5066.2001953125,5105.2001953125,5024.25,5059.5498046875,130900.0,0.001245141819076645,0.0012443672728817412,5111.869970703125,5218.816015625,0.01193587091446086
2010-05-19,4919.64990234375,5065.10009765625,4908.14990234375,5065.10009765625,130900.0,-0.028927063147710874,-0.02935369831893425,5091.344970703125,5215.435009765625,0.013354307657708021
2010-05-20,4947.60009765625,4980.25,4924.2998046875,4924.2998046875,130900.0,0.005681338279617032,0.005665260344674226,5077.019970703125,5211.90701171875,0.013387449181752595
2010-05-21,4931.14990234375,4946.7001953125,4842.2998046875,4946.7001953125,130900.0,-0.003324883779570742,-0.0033304234883113635,5068.32998046875,5208.500009765625,0.01319326095100202
2010-05-24,4943.9501953125,5029.5498046875,4923.4501953125,4944.2998046875,130900.0,0.0025958028496895214,0.002592439572484712,5043.364990234375,5205.054013671875,0.013170478458055341
2010-05-25,4806.75,4946.60009765625,4786.4501953125,4945.2998046875,130900.0,-0.027751128124750002,-0.02814346627068717,5010.425,5198.521015625,0.014228692395077984
2010-05-26,4917.39990234375,4925.4501953125,4807.2998046875,4807.2998046875,130900.0,0.02301969154704331,0.022758735608322447,4986.5,5194.129013671875,0.015185900217682574
2010-05-27,5003.10009765625,5016.60009765625,4897.60009765625,4915.14990234375,130900.0,0.01742794912239165,0.01727782415402294,4968.92001953125,5191.613017578125,0.01569764074747414
2010-05-28,5066.5498046875,5077.25,5005.60009765625,5005.60009765625,130900.0,0.012682078270025654,0.012602334221159585,4966.225,5188.98201171875,0.015988045276110988
2010-05-31,5086.2998046875,5097.60009765625,5038.5498046875,5076.10009765625,130900.0,0.003898116225311332,0.0038905382570750065,4968.864990234375,5186.070009765625,0.015906353396418424
2010-06-01,4970.2001953125,5086.9501953125,4961.0498046875,5086.25,130900.0,-0.02282594692275186,-0.023090492266616938,4959.264990234375,5180.556015625,0.016386328681613074
2010-06-02,5019.85009765625,5031.2001953125,4967.0498046875,4970.75,130900.0,0.009989517603451015,0.009939952188865392,4969.285009765625,5175.697021484375,0.01657119818844856
2010-06-03,5110.5,5125.7001953125,5020.14990234375,5020.14990234375,130900.0,0.018058288709870807,0.01789717455385668,4985.575,5173.803017578125,0.017034992000391175
2010-06-04,5135.5,5147.89990234375,5091.60009765625,5112.60009765625,130900.0,0.004891889247627512,0.004879962836728166,5006.010009765625,5172.007021484375,0.01670480394587297
2010-06-07,5034.0,5132.9501953125,5004.25,5132.9501953125,130900.0,-0.01976438516210688,-0.019962312910597833,5015.014990234375,5167.4790234375,0.015321331664146311
2010-06-08,4987.10009765625,5071.35009765625,4967.2998046875,5036.7001953125,130900.0,-0.009316627402413569,-0.009360298632856782,5033.05,5161.581025390625,0.015268573933606262
2010-06-09,5000.2998046875,5050.60009765625,4980.10009765625,4985.0498046875,130900.0,0.0026467700212100542,0.0026432734937479525,5041.339990234375,5155.53001953125,0.015246716263913994
2010-06-10,5078.60009765625,5085.2001953125,4997.60009765625,4999.60009765625,130900.0,0.01565911965825495,0.015537780712110243,5048.889990234375,5151.853017578125,0.015676538146598366
2010-06-11,5119.35009765625,5139.0498046875,5078.75,5078.75,130900.0,0.008023864690351656,0.007991844656968942,5054.17001953125,5149.258017578125,0.015344990907721697
2010-06-14,5197.7001953125,5201.25,5120.14990234375,5120.14990234375,130900.0,0.015304696135574059,0.01518876068179503,5065.31005859375,5147.402021484375,0.015601322973473495
2010-06-15,5222.35009765625,5231.4501953125,5171.0498046875,5201.2998046875,130900.0,0.004742463285200671,0.004731253234392907,5090.525048828125,5144.481025390625,0.015618370010101475
2010-06-16,5233.35009765625,5255.64990234375,5214.89990234375,5225.0498046875,130900.0,0.002106331401438677,0.0021041161955454323,5111.875048828125,5141.82802734375,0.013865385103417725
2010-06-17,5274.85009765625,5285.5498046875,5206.5498046875,5233.64990234375,130900.0,0.00792991090326356,0.007898634397593373,5128.31005859375,5139.83203125,0.013895756151903053
2010-06-18,5262.60009765625,5302.2998046875,5245.5,5274.9501953125,130900.0,-0.0023223408766521736,-0.002325041692512812,5141.020068359375,5138.995029296875,0.013872389785160442
2010-06-21,5353.2998046875,5366.75,5266.5,5266.5,130900.0,0.017234770901867202,0.017087936936644132,5172.950048828125,5138.826025390625,0.01421254008016246
2010-06-22,5316.5498046875,5354.35009765625,5311.0498046875,5353.9501953125,130900.0,-0.006864924689594432,-0.006888596684940277,5205.89501953125,5138.363017578125,0.012402494308495467
2010-06-23,5323.14990234375,5333.2998046875,5288.14990234375,5316.14990234375,130900.0,0.0012414249651966358,0.001240655034366222,5238.180029296875,5138.36701171875,0.011684017879065168
2010-06-24,5320.60009765625,5348.2998046875,5284.5498046875,5323.25,130900.0,-0.00047900298399961017,-0.00047911774257688094,5262.380029296875,5139.30701171875,0.01128309945144476
2010-06-25,5269.0498046875,5320.5,5259.89990234375,5320.5,130900.0,-0.009688811792387453,-0.009736053722463615,5277.35,5139.436005859375,0.011395851544491945
2010-06-28,5333.5,5339.4501953125,5270.75,5271.10009765625,130900.0,0.012231844013917526,0.01215763950246269,5290.92998046875,5142.0330078125,0.011618204477236887
2010-06-29,5256.14990234375,5334.14990234375,5235.7998046875,5333.5498046875,130900.0,-0.014502690101481197,-0.014608882074956035,5294.3099609375,5142.55400390625,0.010784722697902028
2010-06-30,5312.5,5320.35009765625,5210.0,5254.25,130900.0,0.010720793490140546,0.01066373324209074,5302.224951171875,5143.906005859375,0.010811386883557681
2010-07-01,5251.39990234375,5312.5498046875,5232.10009765625,5312.0498046875,130900.0,-0.01150119485294121,-0.011567845125803692,5299.879931640625,5143.547001953125,0.010648288213388082
2010-07-02,5237.10009765625,5277.25,5225.60009765625,5251.25,130900.0,-0.002723046226420056,-0.002726760461016281,5297.329931640625,5142.207001953125,0.010653552550029958
2010-07-05,5235.89990234375,5252.75,5225.85009765625,5237.0,130900.0,-0.0002291717343797517,-0.00022919799823436973,5285.58994140625,5140.47599609375,0.009476866646401683
2010-07-06,5289.0498046875,5297.4501953125,5231.5,5236.10009765625,130900.0,0.010151053942027977,0.010099878028875301,5282.83994140625,5140.089990234375,0.009249228031853908
2010-07-07,5241.10009765625,5296.75,5233.4501953125,5293.10009765625,130900.0,-0.009065845246674309,-0.009107190095395111,5274.6349609375,5140.60298828125,0.009634488820547276
2010-07-08,5296.85009765625,5320.5,5242.0,5242.0,130900.0,0.010637079804091343,0.010580904083332588,5272.2599609375,5141.4569921875,0.009331364377764087
2010-07-09,5352.4501953125,5359.0498046875,5297.2001953125,5297.2001953125,130900.0,0.010496822947821727,0.010442113816835361,5280.6,5142.94599609375,0.009429202423803329
2010-07-12,5383.0,5402.7001953125,5351.60009765625,5352.25,130900.0,0.00570762988402107,0.005691403079691351,5285.55,5146.15099609375,0.008963714782423787
2010-07-13,5400.64990234375,5406.2001953125,5357.85009765625,5370.2001953125,130900.0,0.0032788226534925524,0.0032734590355328547,5300.0,5151.193994140625,0.008944305136542933
2010-07-14,5386.14990234375,5453.4501953125,5371.7001953125,5402.0,130900.0,-0.002684862055899462,-0.0026884727623095483,5307.364990234375,5156.418994140625,0.008997361159797651
2010-07-15,5378.75,5399.2001953125,5360.60009765625,5387.10009765625,130900.0,-0.001373876048368028,-0.0013748206813710688,5320.1,5162.1769921875,0.008886072356975794
2010-07-16,5393.89990234375,5401.35009765625,5374.39990234375,5376.64990234375,130900.0,0.0028166213978619847,0.002812662152533556,5335.77998046875,5169.693994140625,0.008858802227635621
2010-07-19,5386.4501953125,5409.10009765625,5361.5,5392.7001953125,130900.0,-0.001381135572800063,-0.0013820902196343338,5350.835009765625,5173.55099609375,0.00803257372757474
2010-07-20,5368.0,5416.4501953125,5353.60009765625,5387.0,130900.0,-0.0034252976716568906,-0.0034311774341907633,5358.730029296875,5178.187998046875,0.007906033128533241
2010-07-21,5399.35009765625,5409.10009765625,5368.85009765625,5368.85009765625,130900.0,0.0058401821267231036,0.005823194372050832,5374.555029296875,5183.042001953125,0.007994760711124671
2010-07-22,5441.9501953125,5447.14990234375,5372.2001953125,5399.14990234375,130900.0,0.007889856535648887,0.007858894368978778,5389.0650390625,5188.3030078125,0.008145126662913813
2010-07-23,5449.10009765625,5477.5,5435.14990234375,5441.89990234375,130900.0,0.0013138492796036516,0.0013129869348835793,5398.730029296875,5195.415009765625,0.007735082253339009
2010-07-26,5418.60009765625,5466.25,5409.2001953125,5446.5498046875,130900.0,-0.0055972544921900624,-0.005612977820209495,5402.2900390625,5202.589013671875,0.007481861612424241
2010-07-27,5430.60009765625,5450.9501953125,5407.2001953125,5420.2001953125,130900.0,0.002214594135705017,0.0022121455365479116,5405.28505859375,5209.87701171875,0.006556741897801003
2010-07-28,5397.5498046875,5447.85009765625,5386.25,5436.10009765625,130900.0,-0.006085937534419772,-0.006104532335174015,5406.425048828125,5219.435009765625,0.00640892654478198
2010-07-29,5408.89990234375,5415.85009765625,5381.5498046875,5397.85009765625,130900.0,0.0021028240714691115,0.002100616231522225,5409.4400390625,5228.661005859375,0.005717735725308927
2010-07-30,5367.60009765625,5413.25,5349.2001953125,5408.39990234375,130900.0,-0.007635527636516981,-0.00766482751966219,5406.81005859375,5237.390009765625,0.006006650422232228
2010-08-02,5431.64990234375,5438.85009765625,5351.2998046875,5369.5498046875,130900.0,0.011932670750838481,0.011862037773378627,5411.330029296875,5247.14400390625,0.006448537514195018
2010-08-03,5439.5498046875,5459.2001953125,5426.39990234375,5432.5,130900.0,0.0014544203852941973,0.0014533637403788082,5418.485009765625,5259.8,0.006145908060040483
2010-08-04,5467.85009765625,5481.89990234375,5428.39990234375,5441.35009765625,130900.0,0.0052026902932964525,0.005189203059859094,5425.335009765625,5270.80900390625,0.005674490109080635
2010-08-05,5447.10009765625,5487.14990234375,5443.10009765625,5470.14990234375,130900.0,-0.0037949101803090857,-0.003802129121223046,5425.85,5279.68900390625,0.005449612742421755
2010-08-06,5439.25,5471.89990234375,5431.35009765625,5448.25,130900.0,-0.0014411517166037502,-0.0014421911745366375,5424.864990234375,5287.1430078125,0.005040814610864223
2010-08-09,5486.14990234375,5492.2998046875,5433.25,5439.7998046875,130900.0,0.008622494340901676,0.008585532950855656,5431.619970703125,5295.140009765625,0.0052283175038352935
2010-08-10,5460.7001953125,5491.4501953125,5445.35009765625,5486.7998046875,130900.0,-0.004638901139098928,-0.004649694232652821,5434.62998046875,5304.950009765625,0.005342214537637078
2010-08-11,5420.60009765625,5474.60009765625,5412.0,5460.7001953125,130900.0,-0.007343398506050924,-0.007370493986963361,5436.935009765625,5312.965009765625,0.005587375510368264
2010-08-12,5416.4501953125,5431.10009765625,5372.4501953125,5418.7001953125,130900.0,-0.0007655798747345788,-0.0007658730806648022,5437.6900390625,5319.084013671875,0.005579241167368065
2010-08-13,5452.10009765625,5476.5,5415.5,5420.64990234375,130900.0,0.006581783466707014,0.006560218103885612,5446.1400390625,5325.416015625,0.005727895488254618
2010-08-16,5418.2998046875,5465.25,5397.39990234375,5452.10009765625,130900.0,-0.0061994997089800385,-0.006218796401868112,5444.805029296875,5333.10201171875,0.005911874192624652
2010-08-17,5414.14990234375,5443.5498046875,5408.7998046875,5422.14990234375,130900.0,-0.0007659048951407232,-0.000766198350143573,5442.2650390625,5341.6430078125,0.005853019713302638
2010-08-18,5479.14990234375,5487.9501953125,5416.25,5416.25,130900.0,0.012005578192776367,0.011934082898280511,5443.39501953125,5351.220009765625,0.006297640152414403
2010-08-19,5540.2001953125,5544.7001953125,5478.10009765625,5478.25,130900.0,0.011142292884273042,0.0110806748273832,5452.705029296875,5360.45201171875,0.006529372107582787
2010-08-20,5530.64990234375,5546.60009765625,5513.35009765625,5540.7998046875,130900.0,-0.001723817304802533,-0.0017253047875308014,5461.84501953125,5368.6780078125,0.006554892774178942
2010-08-23,5543.5,5549.7998046875,5519.39990234375,5531.14990234375,130900.0,0.0023234335716684207,0.0023207385735129846,5467.580029296875,5375.59400390625,0.00638750879648896
2010-08-24,5505.10009765625,5547.25,5488.4501953125,5541.10009765625,130900.0,-0.006927014042346857,-0.006951117177111686,5472.02001953125,5381.24900390625,0.006630485620411279
2010-08-25,5462.35009765625,5506.14990234375,5452.5498046875,5505.2998046875,130900.0,-0.0077655263740255,-0.007795835084648713,5476.19501953125,5385.82900390625,0.0067308653038716465
2010-08-26,5477.89990234375,5486.5498046875,5454.7001953125,5462.10009765625,130900.0,0.0028467242870742204,0.002842680040908752,5482.339990234375,5389.89,0.0067415472594884495
2010-08-27,5408.7001953125,5495.2001953125,5391.9501953125,5489.60009765625,130900.0,-0.012632524921027177,-0.012712993664487983,5478.0,5392.812001953125,0.007145492232558518
2010-08-30,5415.4501953125,5469.0,5390.35009765625,5408.89990234375,130900.0,0.0012479893054249125,0.0012472112140708633,5477.7150390625,5394.055009765625,0.006618289058836476
2010-08-31,5402.39990234375,5413.89990234375,5348.89990234375,5413.5498046875,130900.0,-0.0024098260528822024,-0.00241273435696224,5476.5400390625,5395.77201171875,0.006626045598642079
2010-09-01,5471.85009765625,5478.60009765625,5403.0498046875,5403.0498046875,130900.0,0.012855433986360465,0.012773504308811986,5475.81005859375,5398.746015625,0.007161210168642059
2010-09-02,5486.14990234375,5513.9501953125,5471.85009765625,5471.89990234375,130900.0,0.0026133399914638478,0.002609931156180491,5470.405029296875,5402.05701171875,0.007122870107594576
2010-09-03,5479.39990234375,5510.39990234375,5473.64990234375,5486.2998046875,130900.0,-0.0012303710471193163,-0.0012311285750001095,5465.280029296875,5406.264013671875,0.007120187114167454
2010-09-06,5576.9501953125,5589.39990234375,5479.5498046875,5479.5498046875,130900.0,0.01780309791351864,0.017646478902998107,5468.625048828125,5411.133017578125,0.007928756355585568
2010-09-07,5604.0,5625.5,5571.64990234375,5575.89990234375,130900.0,0.004850286220995148,0.004838561479732106,5478.5150390625,5418.09001953125,0.007866631608274789
2010-09-08,5607.85009765625,5625.2998046875,5567.75,5604.25,130900.0,0.0006870267052552226,0.0006867908104461945,5493.0650390625,5423.997021484375,0.007601351118525849
2010-09-09,5640.0498046875,5647.4501953125,5608.10009765625,5608.2998046875,130900.0,0.0057418986724890875,0.005725476804122235,5509.280029296875,5431.77001953125,0.00762827611616714
2010-09-13,5760.0,5770.60009765625,5639.2001953125,5639.2001953125,130900.0,0.02126757732047113,0.021044578618470873,5544.410009765625,5442.228017578125,0.008716441563393938
2010-09-14,5795.5498046875,5838.4501953125,5760.2998046875,5760.2998046875,130900.0,0.006171841091579866,0.006152873284535868,5582.419970703125,5453.421015625,0.008480970388968943
2010-09-15,5860.9501953125,5869.4501953125,5792.2001953125,5795.25,130900.0,0.011284587800816315,0.011221391822531002,5628.275,5464.8590234375,0.00859632480597959
2010-09-16,5828.7001953125,5901.64990234375,5815.7998046875,5861.10009765625,130900.0,-0.005502520739008032,-0.005517715371069107,5663.960009765625,5476.611025390625,0.008630384871251178
2010-09-17,5884.9501953125,5898.39990234375,5828.7001953125,5828.7001953125,130900.0,0.009650522091569691,0.009604253244100887,5703.8400390625,5488.37302734375,0.008563702386760373
2010-09-20,5980.4501953125,5989.5,5885.0498046875,5885.0498046875,130900.0,0.01622783487208923,0.016097570938055195,5753.945068359375,5500.93302734375,0.008967434452879673
2010-09-21,6009.0498046875,6032.7998046875,5961.85009765625,5980.5,130900.0,0.004782183354259173,0.004770785040215841,5797.155029296875,5513.4540234375,0.008960738181790752
2010-09-22,5991.0,6037.39990234375,5946.4501953125,6008.39990234375,130900.0,-0.0030037701923222304,-0.0030082905643817803,5835.855029296875,5525.261025390625,0.008747547881479849
2010-09-23,5959.5498046875,6006.7998046875,5932.39990234375,5991.0498046875,130900.0,-0.005249573579118705,-0.005263401003784735,5871.025,5536.7290234375,0.008581812414355036
2010-09-24,6018.2998046875,6029.10009765625,5951.2001953125,5959.4501953125,130900.0,0.00985812719507595,0.009809852862910048,5908.85,5549.52001953125,0.008657889157257629
2010-09-27,6035.64990234375,6073.5,6018.2998046875,6018.2998046875,130900.0,0.00288289022137711,0.00287874266275489,5936.414990234375,5562.35501953125,0.0076554038402893545
2010-09-28,6029.5,6049.7998046875,5991.2998046875,6036.0498046875,130900.0,-0.0010189296004995407,-0.0010194490621581462,5959.810009765625,5575.216015625,0.007738416392531041
2010-09-29,5991.2998046875,6071.5498046875,5979.64990234375,6029.14990234375,130900.0,-0.0063355494340326945,-0.006355704200122867,5972.844970703125,5587.68201171875,0.00799289344999116
2010-09-30,6029.9501953125,6048.4501953125,5963.60009765625,5991.35009765625,130900.0,0.006451086055610178,0.0064303668597660915,5992.969970703125,5600.294013671875,0.007796640553927023
2010-10-01,6143.39990234375,6153.10009765625,6030.2998046875,6030.2998046875,130900.0,0.018814368834993322,0.018639567709410974,6018.81494140625,5614.3230078125,0.008367646004246297
2010-10-04,6159.4501953125,6222.10009765625,6144.7001953125,6144.7001953125,130900.0,0.0026126075501982093,0.002609200623776862,6036.71494140625,5628.530009765625,0.008243163212707029
2010-10-05,6145.7998046875,6188.35009765625,6118.0498046875,6159.4501953125,130900.0,-0.002216170306140075,-0.002218629645768462,6050.38994140625,5643.07400390625,0.007931105048291214
2010-10-06,6186.4501953125,6223.39990234375,6148.60009765625,6150.9501953125,130900.0,0.006614336932028841,0.006592558187392446,6069.9349609375,5658.191005859375,0.007940352335443481
2010-10-07,6120.2998046875,6199.4501953125,6107.5,6186.85009765625,130900.0,-0.01069278641815019,-0.01075036507755265,6086.0099609375,5672.646005859375,0.008641403700538907
2010-10-08,6103.4501953125,6148.60009765625,6067.0,6121.39990234375,130900.0,-0.0027530692797262946,-0.0027568659448782853,6094.525,5686.53701171875,0.008780510986624532
2010-10-11,6135.85009765625,6187.75,6105.9501953125,6105.9501953125,130900.0,0.005308456906657932,0.0052944167152087305,6104.54501953125,5701.90201171875,0.007798150349239163
2010-10-12,6090.89990234375,6144.9501953125,6057.9501953125,6135.9501953125,130900.0,-0.007325830096414854,-0.007352795767714826,6110.685009765625,5715.08701171875,0.00810493838204438
2010-10-13,6233.89990234375,6240.25,6089.75,6091.4501953125,130900.0,0.023477647357982967,0.023206286464976675,6134.94501953125,5730.974013671875,0.009185502305076698
2010-10-14,6177.35009765625,6284.10009765625,6157.89990234375,6234.2998046875,130900.0,-0.009071336654962847,-0.009112731758761925,6149.685009765625,5745.164013671875,0.009394299799192662
2010-10-15,6062.64990234375,6200.60009765625,6050.35009765625,6175.89990234375,130900.0,-0.018567863808790497,-0.018742410609534424,6141.610009765625,5757.475009765625,0.010400275604266991
2010-10-18,6075.9501953125,6115.10009765625,5985.10009765625,6112.75,130900.0,0.0021938085132719998,0.0021914056290457356,6133.260009765625,5770.209013671875,0.009814030513567804
2010-10-19,6027.2998046875,6127.0498046875,6008.14990234375,6114.4501953125,130900.0,-0.008007042365576478,-0.008039270881310663,6121.410009765625,5781.03201171875,0.009959099227809597
2010-10-20,5982.10009765625,6038.10009765625,5966.75,6002.9501953125,130900.0,-0.007499163555145794,-0.007527423655550523,6100.975,5791.460009765625,0.01008510936136377
2010-10-21,6101.5,6113.5,5984.89990234375,6008.89990234375,130900.0,0.01995952932825884,0.019762949379863604,6099.09501953125,5805.0780078125,0.010937261157871454
2010-10-22,6066.0498046875,6121.10009765625,6041.35009765625,6113.39990234375,130900.0,-0.0058100787203966275,-0.005827022890950839,6095.35498046875,5818.07,0.010847815230911995
2010-10-25,6105.7998046875,6151.2998046875,6094.60009765625,6101.25,130900.0,0.006552864100997535,0.006531487421865502,6092.349951171875,5831.143994140625,0.010921907400233886
2010-10-26,6082.0,6120.25,6074.64990234375,6116.2998046875,130900.0,-0.003897901249436453,-0.003905517865498991,6091.4599609375,5844.417998046875,0.010963736097217019
2010-10-27,6012.64990234375,6075.9501953125,5987.5498046875,6075.4501953125,130900.0,-0.011402515234503419,-0.011468022351340748,6069.3349609375,5856.387998046875,0.01118605986608371
2010-10-28,5987.7001953125,6071.10009765625,5968.10009765625,6039.9501953125,130900.0,-0.004149535967747697,-0.004158169182956317,6050.369970703125,5866.55900390625,0.011127112333994785
2010-10-29,6017.7001953125,6032.64990234375,5937.10009765625,6021.14990234375,130900.0,0.005010270892234381,0.004997761252085383,6045.875,5876.10900390625,0.010275023066085697
2010-11-01,6117.5498046875,6132.39990234375,6084.75,6092.2998046875,130900.0,0.016592652696918675,0.01645649867513474,6050.0349609375,5887.847001953125,0.01098361038690231
2010-11-02,6119.0,6138.10009765625,6094.39990234375,6127.5498046875,130900.0,0.000237054925386726,0.00023702683230754845,6059.20498046875,5899.357001953125,0.01097459377077023
2010-11-03,6160.5,6182.5,6146.7998046875,6150.60009765625,130900.0,0.006782153946723213,0.0067592586021823315,6077.044970703125,5912.465,0.0109801098271982
